test_id,layer,requirements,result,classification,duration_ms,name,details
MF-APP-001,manifest,CMP-004|TST-001,PASS,PASS_EXACT,0.09999999403953552,Application manifest has complete separate identity,"{""application"":""0.8.7-m8.7"",""foundation"":""P6.4.0-0.1""}"
MF-APP-002,manifest,ARC-010|TST-006,PASS,PASS_EXACT,76.8999999910593,Application modules resolve,"{""declared"":17,""existing"":17}"
MF-APP-003,manifest,ARC-010|AIG-003,PASS,PASS_EXACT,0.20000000298023224,Foundation and application ownership is complete,"{""classifications"":[""foundation-owned"",""application-owned"",""generated"",""test-only"",""example-only"",""evidence""],""editableRoots"":[""application/"",""browser_files/js/application/""]}"
MF-APP-004,manifest,AIG-001|AIG-004,PASS,PASS_EXACT,0,Derivation policy protects foundation source,"{""derivation_modifies_protected_files"":false,""generated_is_primary_source"":false}"
MF-APP-005,manifest,BLD-001|TST-006,PASS,PASS_EXACT,0.10000000894069672,Production bundle contains declared application service,"{""service"":""P2.application.ping"",""included"":true}"
MF-APP-006,manifest,TST-004|AIG-002,PASS,PASS_EXACT,51.900000005960464,Production profile excludes qualification leakage,"{""forbiddenMatches"":[]}"
MF-REL-001,manifest,CMP-001|CMP-004,PASS,PASS_EXACT,0.09999999403953552,P6.4 release identity and accepted source are declared,"{""version"":""P6.4.0-0.1"",""source"":""P5.5.0-0.2""}"
MF-REL-002,manifest,TST-001|AIG-004,PASS,PASS_EXACT,0.10000000894069672,P6.4 acceptance target preserves and expands baseline,"{""declared"":135,""passed"":135,""failed"":0,""skipped"":0}"
MF-REL-003,manifest,AIG-001|AIG-003,PASS,PASS_EXACT,0.09999999403953552,Upgrade contract preserves application-owned roots,"{""preserveRoots"":[""application/"",""browser_files/js/application/""]}"
MF-REL-004,manifest,AIG-004|AIG-005,PASS,PASS_EXACT,0.09999999403953552,Upgrade contract protects generated and foundation boundaries,"{""application_identity_preserved"":true,""protected_foundation_edits_forbidden"":true,""generated_is_primary_source"":false}"
MF-REL-005,manifest,BLD-002|BLD-008|BLD-012,PASS,PASS_EXACT,0.09999999403953552,Build policy declares deterministic ordering and outputs,"{""order"":""lexicographic_case_insensitive"",""outputs"":[""browser_files/dist/bundle.test.html"",""browser_files/dist/bundle.prod.html""]}"
MF-REL-006,manifest,BLD-005|CMP-003,PASS,PASS_EXACT,0,Release policy requires offline runtime,"{""offlineRuntime"":true}"
MF-REL-007,manifest,AIG-003|AIG-006,PASS,PASS_EXACT,0.10000000894069672,Rollback package is explicit,"{""rollback"":""scilab_jcef_foundation_p5.5.0_v0.2.zip""}"
MF-REL-008,manifest,ARC-005|ARC-010,PASS,PASS_EXACT,0,Application manifest declares two extension operations,"{""operations"":[""application.example.ping.request"",""application.example.sum.request"",""application.aipp.status.request"",""application.aipp.pyrolist.request"",""application.aipp.materials.request""]}"
MF-BLD-001,manifest,BLD-004,PASS,PASS_EXACT,0,Dependency manifest has unique module identifiers,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-002,manifest,BLD-004|BLD-006,PASS,PASS_EXACT,0.10000000894069672,All declared dependencies resolve,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-003,manifest,BLD-007|BLD-008,PASS,PASS_EXACT,0.09999999403953552,Build modes are explicitly declared,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-004,manifest,BLD-007,PASS,PASS_EXACT,0.20000000298023224,Production excludes plotting and testing categories,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-005,manifest,BLD-002,PASS,PASS_EXACT,0,Runtime source ordering policy is explicit,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-006,manifest,BLD-001|BLD-008,PASS,PASS_EXACT,0.09999999403953552,Application HTML and CSS disposition is explicit,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-007,manifest,BLD-005,PASS,PASS_EXACT,0,No remote runtime dependency is declared,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-008,manifest,BLD-009,PASS,PASS_EXACT,0.10000000894069672,Generated build identity matches active foundation,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-009,manifest,BLD-011,PASS,PASS_EXACT,0.09999999403953552,Required production module set is nonempty,"{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-BLD-010,manifest,BLD-007|BLD-010,PASS,PASS_EXACT,0,"Development, test, and production profiles are distinct","{""version"":""P6.4.0-0.1"",""moduleCount"":60}"
MF-P62-001,manifest,BLD-003|BLD-010,PASS,PASS_EXACT,0,P6.2 structured launcher validation is declared,"{""canonical"":""app/main.sce"",""starter"":""app/starter_main.sce"",""compatibility"":""main.sce""}"
MF-P62-002,manifest,BLD-010|ARC-001,PASS,PASS_EXACT,0,Canonical and starter launchers remain distinct,"{""canonical"":""app/main.sce"",""starter"":""app/starter_main.sce"",""compatibility"":""main.sce""}"
MF-P62-003,manifest,BLD-004|BLD-006,PASS,PASS_EXACT,0,Dependency cycle detection is active,"{""cycleDetection"":true}"
MF-P62-004,manifest,BLD-007|BLD-008,PASS,PASS_EXACT,0,Development profile has a dedicated surface,"{""component"":""component.dev.diagnostics"",""diagnosticsModule"":""diagnostics.dev.panel"",""includesPlotting"":true,""includesTesting"":false}"
MF-P62-005,manifest,BLD-007|OBS-008,PASS,PASS_EXACT,0,Development diagnostics are explicitly declared,"{""component"":""component.dev.diagnostics"",""diagnosticsModule"":""diagnostics.dev.panel"",""includesPlotting"":true,""includesTesting"":false}"
MF-P62-006,manifest,TST-004|BLD-007,PASS,PASS_EXACT,0,Development build excludes qualification tests,"{""component"":""component.dev.diagnostics"",""diagnosticsModule"":""diagnostics.dev.panel"",""includesPlotting"":true,""includesTesting"":false}"
MF-P62-007,manifest,BLD-007|PLT-010,PASS,PASS_EXACT,0.10000000894069672,Development build retains optional plotting,"{""component"":""component.dev.diagnostics"",""diagnosticsModule"":""diagnostics.dev.panel"",""includesPlotting"":true,""includesTesting"":false}"
MF-P62-008,manifest,AIG-004|AIG-006,PASS,PASS_EXACT,0.09999999403953552,Mutation suite covers dependency failures,"{""cases"":[""duplicate_module_id"",""unknown_dependency"",""dependency_cycle"",""missing_placeholder"",""production_test_leak"",""launcher_order""]}"
MF-P62-009,manifest,AIG-004|TST-004,PASS,PASS_EXACT,0.10000000894069672,Mutation suite covers bundle safety failures,"{""cases"":[""duplicate_module_id"",""unknown_dependency"",""dependency_cycle"",""missing_placeholder"",""production_test_leak"",""launcher_order""]}"
MF-P62-010,manifest,AIG-004|BLD-010,PASS,PASS_EXACT,0,Mutation suite covers launcher ordering,"{""cases"":[""duplicate_module_id"",""unknown_dependency"",""dependency_cycle"",""missing_placeholder"",""production_test_leak"",""launcher_order""]}"
MF-P63-001,manifest,BLD-012,PASS,PASS_EXACT,0,P6.3 reproducibility enforcement is declared,"{""reproducibilityEnforced"":true,""productionValidateOnly"":true,""acceptedArtifactContract"":true,""staleArtifactDetection"":true}"
MF-P63-002,manifest,BLD-010,PASS,PASS_EXACT,0,Production launcher uses validate-only policy,"{""launcher"":""app/starter_main.sce"",""validateOnly"":true}"
MF-P63-003,manifest,BLD-009|BLD-011,PASS,PASS_EXACT,0,Accepted production artifact contract is declared,"{""contract"":""browser_files/dist/production_acceptance.json""}"
MF-P63-004,manifest,BLD-008|BLD-012,PASS,PASS_EXACT,0.09999999403953552,Reproducibility report is declared,"{""report"":""browser_files/dist/reproducibility_report.json""}"
MF-P63-005,manifest,BLD-010|BLD-011,PASS,PASS_EXACT,0,Stale artifact detection is active,"{""reproducibilityEnforced"":true,""productionValidateOnly"":true,""acceptedArtifactContract"":true,""staleArtifactDetection"":true}"
MF-P63-006,manifest,BLD-007|BLD-010,PASS,PASS_EXACT,0.09999999403953552,Qualification and production launch policies are distinct,"{""qualification"":""app/main.sce"",""production"":""app/starter_main.sce""}"
MF-P63-007,manifest,TST-001|BLD-008,PASS,PASS_EXACT,0.09999999403953552,P6.3 acceptance inventory expands P6.2,"{""declared"":167,""baseline"":157}"
MF-P63-008,manifest,BLD-003|BLD-011,PASS,PASS_EXACT,0,Production validation has required structural markers,"{""structuralValidation"":true}"
MF-P64-001,manifest,BLD-008|AIG-003,PASS,PASS_EXACT,0,P6.4 canonical package inventory is declared,"{""report"":""package_inventory.json""}"
MF-P64-002,manifest,BLD-012|AIG-006,PASS,PASS_EXACT,0.10000000894069672,Deterministic archive policy is active,"{""tool"":""tools/packaging/package_p64.py""}"
MF-P64-003,manifest,BLD-001|BLD-008,PASS,PASS_EXACT,0,Generated Python caches are excluded,"{""cacheExclusion"":true}"
MF-P64-004,manifest,AIG-001|AIG-004,PASS,PASS_EXACT,0.09999999403953552,P6.3 accepted source evidence is recorded,"{""version"":""P6.3.0-0.1"",""declared"":167,""executed"":167,""passed"":167,""failed"":0,""skipped"":0,""evidence"":""protocol_results_6.3.0.json""}"
MF-P64-005,manifest,BLD-009|CMP-004,PASS,PASS_EXACT,0.09999999403953552,Full file hash ledger is declared,"{""ledger"":""SHA256SUMS.txt""}"
MF-P64-006,manifest,AIG-003|AIG-006,PASS,PASS_EXACT,0,Rollback package is the accepted P6.3 source,"{""rollback"":""scilab_jcef_foundation_p6.3.0_v0.1.zip""}"
MF-P64-007,manifest,TST-001|AIG-004,PASS,PASS_EXACT,0.10000000894069672,P6.4 inventory expands P6.3 without removals,"{""declared"":177,""baseline"":167}"
MF-P64-008,manifest,CMP-004|BLD-009,PASS,PASS_EXACT,0,Package metadata matches active foundation identity,"{""version"":""P6.4.0-0.1""}"
BR-PRO-001,browser,PRO-001|PRO-002|PRO-003,PASS,PASS_EXACT,0.09999999403953552,Envelope validation accepts valid message,"{""type"":""diagnostic.echo.request""}"
BR-PRO-002,browser,PRO-001|TST-003,PASS,PASS_EXACT,0,Envelope validation rejects missing type,{}
BR-REQ-001,browser,PRO-003|PRO-009,PASS,PASS_EXACT,0.09999999403953552,Request registry settles and cleans,{}
BR-REQ-002,browser,PRO-003|TST-003,PASS,PASS_EXACT,0.19999998807907104,Duplicate request ID rejected,{}
BR-REQ-003,browser,PRO-009,PASS,PASS_EXACT,21.399999991059303,Timeout settlement removes pending state,{}
BR-PLOT-001,browser,PLT-002|PLT-010,PASS,PASS_EXACT,2.2000000029802322,Mock plot adapter lifecycle,{}
BR-PLOT-002,browser,PLT-002,PASS,PASS_EXACT,0.09999999403953552,Adapter base rejects unimplemented methods,{}
BR-UI-001,browser,TST-007,PASS,PASS_EXACT,0.09999999403953552,Critical test controls are reachable,{}
P45-CODEC-001,browser,PRO-005,PASS,PASS_EXACT,0.4000000059604645,Safe codec round trips UTF-8 and nested values,"{""encodedBytes"":53}"
P45-CODEC-002,browser,PRO-005,PASS,PASS_EXACT,0.19999998807907104,Safe codec emits explicit special numeric sentinels,"{""a"":{""numeric_encoding"":""special"",""value"":""nan""},""b"":{""numeric_encoding"":""special"",""value"":""positive_infinity""},""c"":{""numeric_encoding"":""special"",""value"":""negative_infinity""}}"
P45-CODEC-003,browser,PRO-005|TST-003,PASS,PASS_EXACT,0.20000000298023224,Safe codec rejects circular structures,"{""rejected"":true}"
P45-CODEC-004,browser,PRO-005|TST-003,PASS,PASS_EXACT,0.10000000894069672,Safe codec rejects unsupported object types,{}
P45-REQ-001,browser,PRO-003|PRO-004|TST-003,PASS,PASS_EXACT,0,Response validation rejects wrong request correlation,"{""errors"":[""request_id mismatch wrong""]}"
P45-REQ-002,browser,PRO-009,PASS,PASS_EXACT,0.20000000298023224,Request registry settles exactly once,"{""settlements"":1}"
P45-XFR-001,browser,PRO-009|PRO-010,PASS,PASS_EXACT,17.5,Transfer registry terminal settlement is exactly once,"{""events"":[""state"",""state"",""completed"",""cleaned""]}"
P45-XFR-002,browser,PRO-010,PASS,PASS_EXACT,0.20000000298023224,Generic helpers split exact boundaries and checksum text,"{""chunks"":[""abcd"",""efgh""],""checksum"":195}"
P45-UI-001,browser,TST-001,PASS,PASS_EXACT,0.19999998807907104,CSV formatter escapes commas quotes and newlines,"{""length"":152}"
BR-ARC-001,browser,ARC-009,PASS,PASS_EXACT,0.10000000894069672,Browser transport initializes independently of application views,"{""transport"":true,""client"":true}"
BR-ARC-002,browser,ARC-009,PASS,PASS_EXACT,0.09999999403953552,Optional diagnostics can be disabled without startup failure,"{""disabledAndRestored"":true}"
BR-ST-001,browser,ARC-005|ARC-010,PASS,PASS_EXACT,0.10000000894069672,Starter browser extension point is callable,"{""extension"":""P2.application.ping"",""callable"":true}"
BR-ST-002,browser,TST-008,PASS,PASS_EXACT,0,Release manifest agrees with active runtime identity,"{""version"":""P6.4.0-0.1"",""regressionBaseline"":""P4.5.1-0.1"",""protocolVersion"":1}"
BR-APP-001,browser,ARC-005|ARC-010,PASS,PASS_EXACT,0,Application registration exposes declared service,"{""registered"":true}"
BR-APP-002,browser,CMP-004|TST-008,PASS,PASS_EXACT,0.09999999403953552,Application identity remains separate from foundation identity,"{""foundation"":""P6.4.0-0.1"",""application"":""0.8.7-m8.7""}"
BR-EXT-001,browser,ARC-005|ARC-010,PASS,PASS_EXACT,0,Reference sum browser service is registered,"{""registered"":true}"
BR-EXT-002,browser,PRO-012|TST-003,PASS,PASS_EXACT,0,Reference sum schema requires values,"{""errors"":[""values is required""]}"
BR-EXT-003,browser,ARC-005|CMP-004,PASS,PASS_EXACT,0.09999999403953552,Application registry retains separate services,"{""services"":[""ping"",""sum""],""foundationVersion"":""P6.4.0-0.1"",""applicationVersion"":""0.8.7-m8.7""}"
AIPP-APP-001,browser,ARC-010,PASS,PASS_EXACT,0,AIPP status service is registered,"{""registered"":true}"
AIPP-APP-004,browser,TST-001,PASS,PASS_EXACT,0,AIPP shell critical controls exist,"{""missing"":[]}"
AIPP-APP-006,browser,BLD-006,PASS,PASS_EXACT,0.10000000894069672,AIPP payload diagnostic is absent from active runtime,"{""runtimeLoaded"":false}"
BR-P62-001,browser,BLD-009|CMP-004,PASS,PASS_EXACT,0,P6.2 build identity is active in browser runtime,"{""version"":""P6.4.0-0.1""}"
BR-P63-001,browser,BLD-009|CMP-004,PASS,PASS_EXACT,0.09999999403953552,P6.3 build identity is active in browser runtime,"{""version"":""P6.4.0-0.1""}"
BR-P64-001,browser,BLD-009|CMP-004,PASS,PASS_EXACT,0,P6.4 package identity is active in browser runtime,"{""version"":""P6.4.0-0.1""}"
AIPP-M2-001,browser,ARC-010,PASS,PASS_EXACT,0,AIPP pyrolist service and host adapter are registered,"{""service"":true,""adapter"":true}"
AIPP-M2-002,browser,TST-001,PASS,PASS_EXACT,0.19999998807907104,AIPP M2 pyrolist controls exist,"{""missing"":[]}"
AIPP-M3-001,browser,ARC-010,PASS,PASS_EXACT,0.10000000894069672,AIPP pyro editor model and view are registered,"{""model"":true,""view"":true}"
AIPP-M3-002,browser,TST-001,PASS,PASS_EXACT,0.20000000298023224,AIPP pyro editor controls exist,"{""missing"":[]}"
AIPP-M3-005,browser,TST-001,PASS,PASS_EXACT,48,Working edits do not mutate master formulation,"{""master"":""1500 K"",""working"":""1600 K""}"
AIPP-M3-006,browser,TST-001,PASS,PASS_EXACT,1.7999999970197678,Reset restores selected source formulation,"{""dirty"":false}"
AIPP-M3-007,browser,TST-003,PASS,PASS_EXACT,0.09999999403953552,Unknown formulation is rejected cleanly,"{""code"":""AIPP_UNKNOWN_FORMULATION""}"
AIPP-M3-008,browser,TST-003,PASS,PASS_EXACT,0,Formulation validator reports missing required fields,"{""errors"":[""Temperature is required."",""Density is required."",""reference_burn_rate is required."",""HEX is required.""]}"
AIPP-M4-001,browser,ARC-010,PASS,PASS_EXACT,0.09999999403953552,Chamber pyro manager model and view are registered,"{""model"":true,""view"":true}"
AIPP-M4-002,browser,TST-001,PASS,PASS_EXACT,0.7000000029802322,Chamber pyro manager controls exist,"{""missing"":[],""hasValidAction"":true,""hasValidBody"":true}"
AIPP-M4-004,browser,TST-001,PASS,PASS_EXACT,6.300000011920929,Chamber pyro identifiers are unique and stable,"{""ids"":[""pyro-0001"",""pyro-0002""]}"
AIPP-M4-005,browser,TST-001,PASS,PASS_EXACT,4.700000002980232,Formulation assignment creates isolated working copy,"{""master"":""1500 K"",""working"":""1999 K""}"
AIPP-M4-006,browser,TST-001,PASS,PASS_EXACT,7.5,Duplicated pyros remain independent,"{""original"":0,""copy"":4.2}"
AIPP-M4-007,browser,TST-001,PASS,PASS_EXACT,4.200000002980232,Remove selects a deterministic neighbor,"{""selected"":""pyro-0001""}"
AIPP-M4-008,browser,TST-003,PASS,PASS_EXACT,7.0999999940395355,Quantity and timing validation rejects invalid values,"{""errors"":[""Pyro 1: Number must be a positive integer."",""Pyro 1: Piles must be a positive integer."",""Pyro 1: Ignition delay must be non-negative.""]}"
AIPP-M4-009,browser,TST-001,PASS,PASS_EXACT,3,Shape changes install shape-specific defaults,"{""shape"":{""diameter"":""3.9 mm"",""total_height"":""1.9 mm"",""dome_height"":""0.076 mm""}}"
AIPP-M4-010,browser,TST-003,PASS,PASS_EXACT,1.4000000059604645,Unknown chamber pyro is rejected cleanly,"{""code"":""AIPP_UNKNOWN_CHAMBER_PYRO""}"
AIPP-M5-001,browser,ARC-010,PASS,PASS_EXACT,0,Chamber filter model and view are registered,"{""model"":true,""view"":true}"
AIPP-M5-002,browser,TST-001,PASS,PASS_EXACT,0.20000000298023224,Chamber filter controls exist,"{""missing"":[]}"
AIPP-M5-004,browser,TST-001,PASS,PASS_EXACT,0.7000000029802322,Filter duplication remains independent,"{""original"":0,""copy"":4.2}"
AIPP-M5-005,browser,TST-001|TST-003,PASS,PASS_EXACT,0.5,Only chamber from-side orifices may be assigned,"{""assigned"":[1,2]}"
AIPP-M5-006,browser,TST-003,PASS,PASS_EXACT,0.5,Filter validation rejects invalid coefficient and method,"{""errors"":[""Filter 1: Method must be PERCENTAGE or KNTU."",""Filter 1: Coefficient must be a non-negative finite number.""]}"
AIPP-M5-007,browser,TST-001,PASS,PASS_EXACT,0.6000000089406967,Orifice dependency scan and delete remap are deterministic,"{""references"":1,""remapped"":[1]}"
AIPP-M5-008,browser,TST-003,PASS,PASS_EXACT,0.19999998807907104,Unknown filter and method are rejected cleanly,"{""codes"":[""AIPP_UNKNOWN_CHAMBER_FILTER"",""AIPP_UNKNOWN_FILTER_METHOD""]}"
AIPP-M531-001,browser,ARC-010,PASS,PASS_EXACT,0.10000000894069672,Runtime material service is registered,"{""service"":true,""cache"":true}"
AIPP-M7-001,browser,ARC-010,PASS,PASS_EXACT,0.10000000894069672,Production workspace controller is registered,"{""registered"":true}"
AIPP-M7-002,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Three primary workspace tabs exist,"{""tabs"":[""aippTabEditor"",""aippTabRuntime"",""aippTabOutputs""]}"
AIPP-M7-003,browser,TST-001,PASS,PASS_EXACT,0,Three primary workspace panels exist,"{""panels"":[""aippPanelEditor"",""aippPanelRuntime"",""aippPanelOutputs""]}"
AIPP-M7-004,browser,TST-001,PASS,PASS_EXACT,0.20000000298023224,Workspace defaults to input deck editor,"{""active"":""editor""}"
AIPP-M7-005,browser,TST-007,PASS,PASS_EXACT,0.20000000298023224,Workspace switches to runtime,"{""active"":""runtime""}"
AIPP-M7-006,browser,TST-007,PASS,PASS_EXACT,0.09999999403953552,Workspace switches to outputs,"{""active"":""outputs""}"
AIPP-M7-007,browser,TST-003,PASS,PASS_EXACT,0,Unknown workspace tab is rejected,"{""code"":""AIPP_UNKNOWN_WORKSPACE_TAB""}"
AIPP-M81-001,browser,ARC-010,PASS,PASS_EXACT,0,Authoritative deck document service is registered,"{""registered"":true}"
AIPP-M81-002,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Deck document declares schema and version,"{""schema"":""aipp.input-deck"",""version"":1}"
AIPP-M81-003,browser,TST-001,PASS,PASS_EXACT,0.10000000894069672,Deck document owns all editor sections,"{""sections"":true}"
AIPP-M81-004,browser,TST-001,PASS,PASS_EXACT,0.7000000029802322,Topology mutation synchronizes authoritative deck,"{""chambers"":1}"
AIPP-M81-005,browser,TST-001,PASS,PASS_EXACT,0.30000001192092896,Meaningful mutation marks deck dirty,"{""dirty"":true}"
AIPP-M81-006,browser,TST-001,PASS,PASS_EXACT,0.10000000894069672,Mark saved clears dirty state,"{""dirty"":false,""name"":""qualified.json""}"
AIPP-M81-007,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Deck snapshot is isolated from internal state,"{""isolated"":true}"
AIPP-M81-008,browser,TST-003,PASS,PASS_EXACT,0.09999999403953552,Invalid deck schema is rejected,"{""code"":""AIPP_INVALID_DECK_SCHEMA""}"
AIPP-M81-009,browser,BLD-012,PASS,PASS_EXACT,0.10000000894069672,Deck serialization is deterministic,"{""characters"":368}"
AIPP-M82-001,browser,TST-001,PASS,PASS_EXACT,19.099999994039536,New deck resets to clean untitled document,"{""name"":""untitled.json"",""toolbarLabels"":true}"
AIPP-M82-002,browser,TST-003,PASS,PASS_EXACT,0.09999999403953552,Candidate validation rejects wrong schema atomically,"{""code"":""AIPP_INVALID_DECK_SCHEMA""}"
AIPP-M82-003,browser,PRO-009,PASS,PASS_EXACT,0.10000000894069672,Open service route is registered,"{""registered"":true}"
AIPP-M82-004,browser,PRO-009,PASS,PASS_EXACT,0,Save service route is registered,"{""registered"":true}"
AIPP-M82-005,browser,BLD-012,PASS,PASS_EXACT,0.10000000894069672,Deck serialization excludes runtime meta,"{""metaExcluded"":true,""native"":true}"
AIPP-M82-007,browser,TST-001|TST-003|BLD-012,PASS,PASS_EXACT,0.3999999910593033,Native AIPP deck is accepted and preserved,"{""preserved"":true}"
AIPP-M83-001,browser,ARC-010,PASS,PASS_EXACT,0,Native deck importer is registered,"{""registered"":true}"
AIPP-M83-002,browser,TST-001,PASS,PASS_EXACT,0.5999999940395355,Native import hydrates supported editor projections,"{""chambers"":1,""pyros"":1,""filters"":1}"
AIPP-M83-003,browser,BLD-012|TST-001,PASS,PASS_EXACT,0.20000000298023224,Unknown native properties survive deterministic serialization,"{""preserved"":true}"
AIPP-M83-004,browser,TST-001,PASS,PASS_EXACT,0.20000000298023224,Native precision text survives untouched round trip,"{""precisionPreserved"":true}"
AIPP-M83-005,browser,TST-001|BLD-012,PASS,PASS_EXACT,0.20000000298023224,Native structural comparator ignores object key order only,"{""qualified"":true}"
AIPP-M83-006,browser,TST-003,PASS,PASS_EXACT,0.29999999701976776,Invalid native endpoint is rejected atomically,"{""code"":""AIPP_INVALID_ORIFICE_ENDPOINT""}"
AIPP-M83-007,browser,TST-001,PASS,PASS_EXACT,0.10000000894069672,Native import reports preserved extension fields,"{""diagnostics"":1}"
AIPP-M84-001,browser,ARC-010,PASS,PASS_EXACT,0,M8.4 topology graph adapter is registered,"{""registered"":true}"
AIPP-M84-002,browser,TST-001,PASS,PASS_EXACT,0.4000000059604645,Native chambers hydrate to deterministic graph nodes,"{""chambers"":2}"
AIPP-M84-003,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Parallel native orifices remain distinct inline nodes,"{""orifices"":2,""flowEdges"":4}"
AIPP-M84-004,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Wall chamber associations become dotted graph edges,"{""walls"":2,""associations"":3}"
AIPP-M84-005,browser,TST-001,PASS,PASS_EXACT,0.09999999403953552,Graph elements retain native document paths,"{""mapped"":true}"
AIPP-M84-006,browser,BLD-012,PASS,PASS_EXACT,0.5999999940395355,Layout geometry is transient and excluded from native serialization,"{""transient"":true}"
AIPP-M84-007,browser,TST-001,PASS,PASS_EXACT,0.4000000059604645,Unknown chamber siblings survive topology hydration,"{""preserved"":true}"
AIPP-M84-008,browser,ARC-010,PASS,PASS_EXACT,0,M8.4 canvas API is registered,"{""registered"":true}"
AIPP-M84-009,browser,BLD-005|TST-006,PASS,PASS_EXACT,10.599999994039536,Cytoscape graph runtime initializes headlessly,"{""version"":""3.33.4"",""headless"":true}"
AIPP-M85-001,browser,ARC-010,PASS,PASS_EXACT,0.09999999403953552,Topology navigation service is registered,"{""registered"":true}"
AIPP-M85-002,browser,TST-001,PASS,PASS_EXACT,0.10000000894069672,Topology native paths are deterministic,"{""deterministic"":true}"
AIPP-M85-003,browser,TST-001|TST-007,PASS,PASS_EXACT,86.20000000298023,Programmatic graph selection resolves native record,"{""path"":""aipp_calculation.assembly.chambers[0]"",""label"":""M8.5 fixture chamber"",""temporaryHost"":true}"
AIPP-M85-004,browser,TST-003,PASS,PASS_EXACT,0.10000000894069672,Unknown topology path is rejected cleanly,"{""code"":""AIPP_UNKNOWN_TOPOLOGY_PATH""}"
AIPP-M85-005,browser,TST-001,PASS,PASS_EXACT,1.5999999940395355,Clearing graph selection clears navigation state,"{""cleared"":true}"
